,averagerating,numvotes,title,genres,Sport,Fantasy,Mystery,War,Biography,Drama,Comedy,History,Crime,Horror,Family,Adventure,Romance,Documentary,Sci-Fi,Action,Thriller,Music,Animation,year,dom_gross,for_gross,world_gross
1546,4.4,30828,Paul Blart: Mall Cop 2,"Action,Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2015,71000000.0,36600000.0,107600000.0
1547,8.0,16854,Bilal: A New Breed of Hero,"Action,Adventure,Animation",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2018,491000.0,1700000.0,2191000.0
1548,6.8,18190,A Perfect Day,"Comedy,Drama,War",False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,14000.0,1700000.0,1714000.0
1549,7.0,6580,Closet Monster,"Drama,Fantasy,Mystery",False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,42200.0,,
1550,8.4,17262,The Salt of the Earth,"Biography,Documentary,History",False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2015,1300000.0,,
1551,6.2,5684,Wolf Warrior 2,"Action,Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,2017,2700000.0,867600000.0,870300000.0
1552,5.4,10154,Breaking In,"Action,Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2018,46840590.0,4571030.0,51411620.0
1553,7.1,147,The Chambermaid,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,300.0,,
1554,5.8,256176,Clash of the Titans,"Action,Adventure,Fantasy",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2010,163214888.0,330000000.0,493214888.0
1555,7.6,322524,The Town,"Crime,Drama,Thriller",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2010,92200000.0,61800000.0,154000000.0
1556,5.5,99222,Little Fockers,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,148400000.0,162200000.0,310600000.0
1557,6.5,329135,Justice League,"Action,Adventure,Fantasy",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2017,229000000.0,428900000.0,657900000.0
1558,6.8,179178,Hanna,"Action,Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,2011,40300000.0,23500000.0,63800000.0
1559,6.3,24271,The Warrior's Way,"Action,Fantasy,Western",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2010,5700000.0,5400000.0,11100000.0
1560,4.9,55071,The Darkest Hour,"Action,Adventure,Horror",False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,2011,21400000.0,43200000.0,64600000.0
1561,5.5,66565,Seventh Son,"Action,Adventure,Fantasy",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2015,17200000.0,97000000.0,114200000.0
1562,6.8,41139,The Company Men,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,4400000.0,441000.0,4841000.0
1563,7.3,30368,Beautiful Boy,"Biography,Drama",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,77200.0,,
1564,7.9,8007,Waste Land,Documentary,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2010,188000.0,88700.0,276700.0
1565,5.4,7073,The Tempest,"Comedy,Drama,Fantasy",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,278000.0,68700.0,346700.0
1566,5.7,181189,Bad Teacher,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,100300000.0,115900000.0,216200000.0
1567,5.5,3951,Ceremony,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,22300.0,,
1568,5.1,11069,The Romantics,"Comedy,Drama,Romance",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,107000.0,17300.0,124300.0
1569,5.9,12466,Just Wright,"Comedy,Romance,Sport",True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,21500000.0,29900.0,21529900.0
1570,5.7,37528,Brick Mansions,"Action,Crime",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2014,20400000.0,48500000.0,68900000.0
1571,7.1,565,Truth,"Drama,History,Thriller",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2015,2500000.0,,
1572,7.5,397233,The Conjuring,"Horror,Mystery,Thriller",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2013,137400000.0,182100000.0,319500000.0
1573,7.0,453966,Oblivion,"Action,Adventure,Sci-Fi",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2013,89100000.0,197100000.0,286200000.0
1574,7.2,3361,Mr. Pip,"Drama,War",False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,1700.0,,
1576,6.6,10439,Meek's Cutoff,"Drama,Western",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,978000.0,,
1577,6.4,30352,Flypaper,"Comedy,Crime,Mystery",False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2011,5000.0,3100000.0,3105000.0
1578,7.7,9940,GasLand,Documentary,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2010,30800.0,18600.0,49400.0
1579,5.9,25607,Overboard,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2018,50316123.0,35053707.0,85369830.0
1580,5.2,3651,Break Ke Baad,"Comedy,Drama,Romance",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,428000.0,389000.0,817000.0
1581,6.9,21540,Puncture,"Biography,Drama",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,68900.0,,
1582,7.0,305832,Maleficent,"Action,Adventure,Family",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,2014,241400000.0,517100000.0,758500000.0
1583,7.3,329892,Fast Five,"Action,Crime,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,2011,209800000.0,416300000.0,626100000.0
1584,7.2,24426,Heartbeats,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2011,68700.0,520000.0,588700.0
1585,4.7,21608,ATM,"Horror,Thriller",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2012,3000.0,,
1586,8.4,3332,The Other Dream Team,"Documentary,Sport",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2012,134109.0,180335.0,314444.0
1587,6.3,192045,Oz the Great and Powerful,"Adventure,Family,Fantasy",False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2013,234770996.0,255588055.0,490359051.0
1588,6.3,74071,Young Adult,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,16300000.0,6600000.0,22900000.0
1589,6.6,8553,Blackthorn,"Action,Adventure,Western",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2011,201000.0,423000.0,624000.0
1590,6.8,267,Flowers,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,61600.0,,
1591,6.7,1370,A Screaming Man,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,9900.0,175000.0,184900.0
1592,6.4,87659,Colombiana,"Action,Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,2011,36700000.0,24300000.0,61000000.0
1593,4.6,54,Pixels,"Action,Comedy",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2015,78700000.0,166100000.0,244800000.0
1594,6.7,4238,Sleepless Night,"Action,Crime,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,2012,3400.0,,
1595,6.4,1266,You Ain't Seen Nothin' Yet,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2013,18900.0,488000.0,506900.0
1596,6.3,1035,El Bulli: Cooking in Progress,Documentary,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2011,237000.0,,
1597,6.6,4346,The Young Karl Marx,"Biography,Drama,History",False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2018,126000.0,,
1598,7.4,251072,Zero Dark Thirty,"Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2012,95700000.0,37100000.0,132800000.0
1599,6.7,50509,Gold,"Adventure,Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2017,7200000.0,7700000.0,14900000.0
1600,8.4,1211405,Django Unchained,"Drama,Western",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,162800000.0,262600000.0,425400000.0
1601,6.4,5915,Won't Back Down,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,5300000.0,,
1602,7.4,162952,The Judge,"Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2014,47100000.0,37300000.0,84400000.0
1603,7.0,14199,A Pigeon Sat on a Branch Reflecting on Existence,"Comedy,Drama,Fantasy",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2015,223000.0,,
1604,7.8,96073,The Best Offer,"Crime,Drama,Mystery",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2014,100000.0,,
1605,7.0,12335,Chinese Puzzle,"Comedy,Drama,Romance",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,339000.0,7100000.0,7439000.0
1606,6.2,57793,American Assassin,"Action,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2017,36200000.0,31000000.0,67200000.0
1607,6.8,67914,A Most Wanted Man,"Crime,Drama,Thriller",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2014,17200000.0,19000000.0,36200000.0
1608,6.2,17511,Our Kind of Traitor,"Crime,Drama,Thriller",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2016,3200000.0,7600000.0,10800000.0
1609,6.0,14990,"For a Good Time, Call...",Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,1300000.0,,
1610,6.4,23311,A Bigger Splash,"Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,2000000.0,5500000.0,7500000.0
1611,5.6,25827,Sleepless,"Action,Crime,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,2017,20800000.0,12100000.0,32900000.0
1612,6.4,12000,Elvis & Nixon,"Comedy,History",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2016,1100000.0,,
1613,4.6,58408,Paranormal Activity 4,"Horror,Mystery,Thriller",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2012,53900000.0,88900000.0,142800000.0
1614,5.7,283486,Transformers: Age of Extinction,"Action,Adventure,Sci-Fi",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2014,245400000.0,858600000.0,1104000000.0
1615,7.2,73230,The Kings of Summer,"Adventure,Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2013,1300000.0,,
1616,6.7,3450,Fill the Void,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2013,1800000.0,,
1617,6.4,57033,The Mountain Between Us,"Action,Adventure,Drama",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2017,30300000.0,32500000.0,62800000.0
